l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,o_c_out_2,o_k_out_2,o_x_out_2,o_y_out_2,o_r_out_2,o_s_out_2,o_c_mid_2,o_k_mid_2,o_x_mid_2,o_y_mid_2,o_r_mid_2,o_s_mid_2,o_c_in_2,o_k_in_2,o_x_in_2,o_y_in_2,o_r_in_2,o_s_in_2,t_c_d1_2,t_c_d2_2,t_c_d3_2,t_k_d1_2,t_k_d2_2,t_k_d3_2,t_x_d1_2,t_x_d2_2,t_x_d3_2,t_y_d1_2,t_y_d2_2,t_y_d3_2,o_c_out_3,o_k_out_3,o_x_out_3,o_y_out_3,o_r_out_3,o_s_out_3,o_c_mid_3,o_k_mid_3,o_x_mid_3,o_y_mid_3,o_r_mid_3,o_s_mid_3,o_c_in_3,o_k_in_3,o_x_in_3,o_y_in_3,o_r_in_3,o_s_in_3,t_c_d1_3,t_c_d2_3,t_c_d3_3,t_k_d1_3,t_k_d2_3,t_k_d3_3,t_x_d1_3,t_x_d2_3,t_x_d3_3,t_y_d1_3,t_y_d2_3,t_y_d3_3,o_c_out_4,o_k_out_4,o_x_out_4,o_y_out_4,o_r_out_4,o_s_out_4,o_c_mid_4,o_k_mid_4,o_x_mid_4,o_y_mid_4,o_r_mid_4,o_s_mid_4,o_c_in_4,o_k_in_4,o_x_in_4,o_y_in_4,o_r_in_4,o_s_in_4,t_c_d1_4,t_c_d2_4,t_c_d3_4,t_k_d1_4,t_k_d2_4,t_k_d3_4,t_x_d1_4,t_x_d2_4,t_x_d3_4,t_y_d1_4,t_y_d2_4,t_y_d3_4,o_c_out_5,o_k_out_5,o_x_out_5,o_y_out_5,o_r_out_5,o_s_out_5,o_c_mid_5,o_k_mid_5,o_x_mid_5,o_y_mid_5,o_r_mid_5,o_s_mid_5,o_c_in_5,o_k_in_5,o_x_in_5,o_y_in_5,o_r_in_5,o_s_in_5,t_c_d1_5,t_c_d2_5,t_c_d3_5,t_k_d1_5,t_k_d2_5,t_k_d3_5,t_x_d1_5,t_x_d2_5,t_x_d3_5,t_y_d1_5,t_y_d2_5,t_y_d3_5,o_c_out_6,o_k_out_6,o_x_out_6,o_y_out_6,o_r_out_6,o_s_out_6,o_c_mid_6,o_k_mid_6,o_x_mid_6,o_y_mid_6,o_r_mid_6,o_s_mid_6,o_c_in_6,o_k_in_6,o_x_in_6,o_y_in_6,o_r_in_6,o_s_in_6,t_c_d1_6,t_c_d2_6,t_c_d3_6,t_k_d1_6,t_k_d2_6,t_k_d3_6,t_x_d1_6,t_x_d2_6,t_x_d3_6,t_y_d1_6,t_y_d2_6,t_y_d3_6,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
128000.0,256000.0,3136.0,64.0,3.0,46.0,26.0,26.0,3.0,1.0,5.0,4.0,3.0,5.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,6.0,4.0,4.0,3.0,2.0,4.0,3.0,6.0,3.0,2.0,8.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,6.0,2.0,4.0,64.0,1.0,32.0,16.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,16.0,1.0,64.0,64.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,1.0,5.0,2.0,4.0,4.0,3.0,5.0,1.0,3.0,1.0,4.0,6.0,2.0,1.0,5.0,2.0,8.0,1.0,32.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,5.0,3.0,1.0,1.0,6.0,1.0,5.0,1.0,5.0,2.0,2.0,4.0,2.0,2.0,256.0,1.0,1.0,1.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,6.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,6.0,32.0,256.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,6.0,5.0,1.0,6.0,5.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,6.0,1.0,256.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7089889442.0,13206021.32,19707100000.0,125.45153125,3136.0,514.0,1638400.0,9.362923112749491e+16
4096.0,16000000.0,3136.0,64.0,3.0,18.0,32.0,10.0,2.0,4.0,5.0,6.0,2.0,4.0,5.0,6.0,4.0,5.0,4.0,6.0,4.0,6.0,1.0,2.0,4.0,6.0,3.0,2.0,3.0,6.0,1.0,2.0,256.0,8.0,1.0,256.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,2.0,8.0,1.0,64.0,32.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,3.0,4.0,2.0,6.0,2.0,6.0,128.0,128.0,1.0,16.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,1.0,2.0,6.0,5.0,4.0,6.0,5.0,4.0,4.0,1.0,4.0,6.0,2.0,2.0,128.0,1.0,1.0,128.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,4.0,6.0,2.0,1.0,6.0,5.0,1.0,6.0,4.0,6.0,5.0,5.0,3.0,4.0,16.0,2.0,1.0,16.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,2.0,1.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,1.0,5.0,6.0,6.0,4.0,3.0,32.0,2048.0,1.0,512.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,6.0,5.0,16.0,512.0,1.0,256.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,332725421.0,12527891.34,19707200000.0,125.69268055555557,3136.0,514.0,2752512.0,4168347920343754.0
64000.0,1024000.0,3136.0,64.0,3.0,12.0,38.0,44.0,5.0,5.0,5.0,6.0,1.0,4.0,5.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,16.0,256.0,1.0,1536.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,6.0,6.0,5.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,128.0,8.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,6.0,2.0,1.0,3.0,1.0,4.0,6.0,6.0,5.0,3.0,1.0,5.0,1.0,1.0,4.0,64.0,1.0,16.0,32.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,2.0,1.0,4.0,1.0,1.0,6.0,6.0,6.0,3.0,2.0,3.0,1.0,512.0,2.0,1.0,256.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,6.0,6.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,5.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,128.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,5.0,5.0,2.0,64.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,3.0,1.0,1.0,6.0,3.0,1.0,4.0,1.0,1.0,6.0,2.0,4.0,5.0,1.0,2.0,64.0,64.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121506827.0,24594791.8,19707000000.0,125.40656944444444,3136.0,514.0,1245184.0,2988435112343618.5
16000.0,1024000.0,3136.0,64.0,3.0,16.0,14.0,12.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,6.0,5.0,6.0,4.0,6.0,1.0,4.0,3.0,3.0,4.0,6.0,4.0,1.0,3.0,1.0,32.0,2.0,1.0,12.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,1.0,3.0,6.0,5.0,5.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,6.0,3.0,16.0,32.0,1.0,1.0,128.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,6.0,5.0,5.0,3.0,4.0,64.0,8.0,1.0,4.0,2.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,6.0,1.0,5.0,2.0,2.0,1.0,1.0,3.0,5.0,4.0,2.0,3.0,1.0,128.0,16.0,1.0,64.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,2.0,6.0,2.0,2.0,6.0,5.0,6.0,3.0,5.0,3.0,2.0,64.0,128.0,1.0,256.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,2.0,4.0,4.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,512.0,128.0,1.0,128.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,5.0,4.0,1.0,3.0,1.0,2.0,6.0,5.0,5.0,5.0,2.0,6.0,2.0,2.0,256.0,4.0,1.0,64.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,242438766.0,11773824.42,19707000000.0,125.48797222222223,3136.0,514.0,1081344.0,2854431463485465.5
128000.0,4096000.0,3136.0,64.0,3.0,40.0,42.0,10.0,4.0,2.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,6.0,2.0,3.0,1.0,5.0,6.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,256.0,512.0,1.0,96.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,2.0,3.0,2.0,6.0,3.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,64.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,6.0,2.0,4.0,4.0,1.0,2.0,32.0,1.0,64.0,128.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,6.0,3.0,5.0,2.0,3.0,5.0,6.0,5.0,1.0,5.0,2.0,2.0,6.0,6.0,3.0,1.0,8.0,1.0,64.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,5.0,5.0,5.0,3.0,1.0,3.0,4.0,6.0,4.0,5.0,1.0,2.0,5.0,4.0,256.0,4.0,1.0,128.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,2.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,3.0,1.0,5.0,5.0,3.0,1.0,512.0,32.0,1.0,256.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,6.0,3.0,4.0,64.0,512.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1204384202.0,12355818.360000001,19707000000.0,125.418375,3136.0,514.0,1114112.0,1.488115243556555e+16
16000.0,16000.0,3136.0,64.0,3.0,8.0,48.0,36.0,2.0,4.0,4.0,4.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,6.0,4.0,2.0,6.0,2.0,6.0,3.0,3.0,4.0,1.0,6.0,1.0,6.0,128.0,2.0,1.0,96.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,5.0,5.0,6.0,3.0,3.0,1.0,8.0,1.0,2.0,4.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,5.0,6.0,2.0,5.0,2.0,4.0,3.0,5.0,128.0,8.0,1.0,2.0,4.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,6.0,2.0,5.0,2.0,2.0,2.0,1.0,3.0,2.0,6.0,3.0,1.0,5.0,3.0,4.0,6.0,4.0,4.0,128.0,32.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,5.0,6.0,5.0,6.0,2.0,4.0,4.0,4.0,4.0,6.0,8.0,16.0,1.0,16.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,6.0,4.0,5.0,3.0,2.0,5.0,3.0,1.0,5.0,4.0,2.0,6.0,5.0,1.0,8.0,32.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,5.0,32.0,32.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,430102302.0,12999682.180000002,19706900000.0,125.14641319444443,3136.0,514.0,299008.0,5591193230886379.0
2048.0,128000.0,3136.0,64.0,3.0,2.0,34.0,36.0,6.0,6.0,2.0,3.0,4.0,2.0,3.0,6.0,1.0,2.0,5.0,5.0,3.0,2.0,5.0,6.0,1.0,1.0,5.0,4.0,6.0,4.0,5.0,2.0,8.0,128.0,1.0,384.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,5.0,5.0,4.0,6.0,3.0,5.0,6.0,5.0,1.0,2.0,2.0,1.0,64.0,32.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,2.0,2.0,6.0,4.0,6.0,1.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,32.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,5.0,2.0,3.0,5.0,5.0,1.0,5.0,1.0,2.0,5.0,3.0,6.0,1.0,32.0,128.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,6.0,2.0,3.0,3.0,1.0,4.0,4.0,6.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,2.0,5.0,5.0,6.0,4.0,3.0,1.0,6.0,5.0,3.0,6.0,5.0,6.0,2.0,1.0,4.0,1.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,6.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,128.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,394135514.0,14667520.59,19707000000.0,125.23031944444443,3136.0,514.0,559104.0,5780990766845233.0
256000.0,4096000.0,3136.0,64.0,3.0,22.0,20.0,10.0,1.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,6.0,1.0,5.0,6.0,6.0,3.0,4.0,5.0,3.0,4.0,6.0,4.0,4.0,3.0,8.0,512.0,1.0,384.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,5.0,4.0,4.0,4.0,2.0,6.0,4.0,5.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,16.0,128.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,3.0,6.0,2.0,3.0,6.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,6.0,4.0,2.0,2.0,1.0,2.0,32.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,5.0,3.0,5.0,3.0,5.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,8.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,3.0,2.0,6.0,3.0,5.0,6.0,6.0,4.0,2.0,4.0,4.0,5.0,6.0,3.0,256.0,4.0,1.0,32.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,6.0,3.0,6.0,2.0,2.0,2.0,6.0,1.0,1.0,64.0,256.0,1.0,2.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,6.0,3.0,3.0,1.0,2.0,6.0,2.0,4.0,2.0,6.0,3.0,1.0,2.0,1.0,256.0,8.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,542922941.0,12995013.060000002,19707100000.0,125.55382291666668,3136.0,514.0,1638400.0,7055290708868611.0
8192.0,64000.0,3136.0,64.0,3.0,18.0,40.0,48.0,4.0,3.0,5.0,3.0,3.0,4.0,1.0,4.0,2.0,5.0,3.0,4.0,5.0,6.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,64.0,4.0,1.0,768.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,5.0,4.0,2.0,6.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,32.0,16.0,1.0,128.0,8.0,1.0,32.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,2.0,6.0,4.0,3.0,6.0,5.0,2.0,3.0,4.0,6.0,1.0,3.0,4.0,64.0,128.0,1.0,2.0,64.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,1.0,4.0,2.0,6.0,4.0,3.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,256.0,128.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,2.0,5.0,4.0,6.0,2.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,3.0,6.0,512.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,6.0,5.0,5.0,3.0,4.0,2.0,6.0,6.0,1.0,3.0,1.0,6.0,1.0,1024.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,6.0,2.0,5.0,3.0,2.0,2.0,5.0,6.0,2.0,1.0,4.0,3.0,1.0,6.0,32.0,256.0,1.0,256.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,234551306.0,11920029.580000002,19706900000.0,125.24853472222222,3136.0,514.0,311296.0,2795858505547632.0
8192.0,32000000.0,3136.0,64.0,3.0,16.0,28.0,26.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,5.0,2.0,2.0,5.0,6.0,1.0,6.0,1.0,4.0,1.0,6.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,3.0,2.0,6.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,32.0,32.0,1.0,128.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,6.0,4.0,6.0,4.0,3.0,6.0,5.0,3.0,5.0,2.0,3.0,5.0,5.0,6.0,6.0,128.0,4.0,1.0,4.0,8.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,6.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,4.0,1.0,64.0,1.0,128.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,6.0,1.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,6.0,3.0,4.0,2.0,8.0,16.0,1.0,256.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,6.0,4.0,2.0,3.0,5.0,1.0,4.0,3.0,1.0,2.0,6.0,2.0,3.0,6.0,6.0,256.0,128.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,4.0,5.0,1.0,4.0,5.0,3.0,5.0,2.0,1.0,4.0,6.0,4.0,1.0,3.0,5.0,128.0,2.0,1.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3235947717.0,17110743.58,19706900000.0,125.09041666666667,3136.0,514.0,114688.0,5.53694716238734e+16
64000.0,64000.0,3136.0,64.0,3.0,42.0,46.0,40.0,6.0,1.0,4.0,6.0,1.0,6.0,6.0,5.0,5.0,3.0,3.0,6.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,8.0,8.0,1.0,96.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,6.0,4.0,5.0,2.0,4.0,4.0,6.0,2.0,5.0,6.0,3.0,6.0,6.0,6.0,32.0,32.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,6.0,3.0,5.0,3.0,5.0,3.0,6.0,5.0,6.0,5.0,2.0,6.0,3.0,4.0,1.0,32.0,1.0,4.0,32.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,4.0,6.0,4.0,6.0,6.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,4.0,1.0,2.0,3.0,5.0,2.0,512.0,256.0,1.0,64.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,6.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,6.0,2.0,128.0,1.0,2.0,2048.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,6.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,5.0,6.0,8.0,2048.0,1.0,512.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,6.0,1.0,2.0,2.0,1.0,4.0,512.0,256.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7248276417.0,12973781.08,19707200000.0,125.85934375,3136.0,514.0,2752512.0,9.403755144148478e+16
512000.0,8192000.0,3136.0,64.0,3.0,24.0,26.0,14.0,6.0,2.0,4.0,2.0,3.0,1.0,5.0,5.0,6.0,6.0,1.0,1.0,5.0,2.0,5.0,6.0,2.0,6.0,5.0,6.0,1.0,6.0,1.0,3.0,8.0,64.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,6.0,3.0,5.0,1.0,2.0,6.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,32.0,64.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,5.0,6.0,1.0,3.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,128.0,128.0,1.0,64.0,8.0,1.0,8.0,16.0,1.0,1.0,1.0,1.0,4.0,6.0,5.0,2.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,3.0,6.0,3.0,5.0,1.0,2.0,1.0,16.0,128.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,256.0,8.0,1.0,8.0,1024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,2.0,3.0,6.0,4.0,6.0,5.0,4.0,4.0,2.0,1.0,4.0,5.0,2.0,128.0,8.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,6.0,3.0,1.0,4.0,6.0,3.0,4.0,3.0,2.0,5.0,5.0,2.0,5.0,6.0,5.0,4.0,128.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1853803216.0,11885386.1,19707100000.0,125.68780555555556,3136.0,514.0,1441792.0,2.2033166975581696e+16
