l1_size,l2_size,noc_bw,offchip_bw,dim_num,dim_out,dim_mid,dim_in,p_c,p_k,p_x,p_y,p_r,p_s,o_c_out_0,o_k_out_0,o_x_out_0,o_y_out_0,o_r_out_0,o_s_out_0,o_c_mid_0,o_k_mid_0,o_x_mid_0,o_y_mid_0,o_r_mid_0,o_s_mid_0,o_c_in_0,o_k_in_0,o_x_in_0,o_y_in_0,o_r_in_0,o_s_in_0,t_c_d1_0,t_c_d2_0,t_c_d3_0,t_k_d1_0,t_k_d2_0,t_k_d3_0,t_x_d1_0,t_x_d2_0,t_x_d3_0,t_y_d1_0,t_y_d2_0,t_y_d3_0,o_c_out_1,o_k_out_1,o_x_out_1,o_y_out_1,o_r_out_1,o_s_out_1,o_c_mid_1,o_k_mid_1,o_x_mid_1,o_y_mid_1,o_r_mid_1,o_s_mid_1,o_c_in_1,o_k_in_1,o_x_in_1,o_y_in_1,o_r_in_1,o_s_in_1,t_c_d1_1,t_c_d2_1,t_c_d3_1,t_k_d1_1,t_k_d2_1,t_k_d3_1,t_x_d1_1,t_x_d2_1,t_x_d3_1,t_y_d1_1,t_y_d2_1,t_y_d3_1,latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp
32000.0,64000.0,3136.0,64.0,3.0,6.0,44.0,14.0,4.0,5.0,6.0,5.0,3.0,6.0,1.0,3.0,6.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,6.0,6.0,1.0,2.0,8.0,1.0,1.0,1024.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,3.0,3.0,6.0,2.0,1.0,2.0,5.0,1.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,1.0,6.0,1.0,2.0,1.0,192.0,1536.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,2274754577.0,86957126.0,19706700000.0,123.76188888888889,3136.0,10.0,24640.0,1.978061203712657e+17
4096.0,32000.0,3136.0,64.0,3.0,18.0,12.0,46.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,6.0,2.0,4.0,3.0,2.0,2.0,6.0,5.0,1.0,1.0,6.0,4.0,1.0,3.0,6.0,6.0,1.0,4096.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,3.0,3.0,6.0,2.0,5.0,3.0,3.0,2.0,1.0,5.0,2.0,2.0,4.0,64.0,512.0,1.0,256.0,8.0,1.0,1.0,1.0,1.0,320.0,1.0,1.0,3056969307.0,33237183.0,19706800000.0,125.58033333333333,3136.0,10.0,753664.0,1.0160504828214218e+17
64000.0,32000000.0,3136.0,64.0,3.0,2.0,2.0,14.0,5.0,4.0,5.0,2.0,3.0,1.0,4.0,5.0,4.0,1.0,6.0,6.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,6.0,2.0,4.0,2048.0,128.0,1.0,8.0,256.0,1.0,1.0,1.0,1.0,128.0,32.0,1.0,6.0,5.0,6.0,2.0,2.0,5.0,1.0,6.0,6.0,1.0,2.0,3.0,4.0,6.0,6.0,2.0,5.0,3.0,64.0,512.0,1.0,32.0,8.0,1.0,1.0,1.0,1.0,40.0,10.0,1.0,2332317939.0,34924263.0,19707100000.0,129.74255555555555,3136.0,10.0,3211264.0,8.145448510125395e+16
1024000.0,256000.0,3136.0,64.0,3.0,18.0,6.0,46.0,6.0,3.0,2.0,1.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,6.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,5.0,5.0,6.0,1.0,16.0,128.0,1.0,16.0,64.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,3.0,4.0,4.0,6.0,1.0,5.0,1.0,2.0,1.0,6.0,1.0,5.0,2.0,5.0,2.0,1.0,2.0,2.0,8.0,8.0,1.0,1024.0,1536.0,1.0,1.0,1.0,1.0,32.0,4.0,1.0,67418208.0,36534246.0,19706800000.0,124.82111111111111,3136.0,10.0,374272.0,2463073395951168.0
256.0,4096000.0,3136.0,64.0,3.0,6.0,4.0,36.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,4.0,4.0,6.0,2.0,3.0,6.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,4096.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,5.0,2.0,6.0,2.0,6.0,5.0,2.0,3.0,4.0,2.0,6.0,6.0,4.0,5.0,4.0,4096.0,256.0,1.0,1024.0,12.0,1.0,1.0,1.0,1.0,5.0,64.0,1.0,3253066269.0,35680207.0,19707700000.0,141.16855555555557,3136.0,10.0,9043968.0,1.1607007786263768e+17
256000.0,1024000.0,3136.0,64.0,3.0,46.0,24.0,14.0,6.0,6.0,2.0,6.0,5.0,5.0,5.0,3.0,6.0,6.0,6.0,1.0,4.0,3.0,3.0,6.0,5.0,6.0,5.0,4.0,5.0,3.0,6.0,1.0,256.0,2048.0,1.0,1024.0,256.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,2.0,1.0,6.0,2.0,1.0,5.0,6.0,5.0,3.0,2.0,6.0,6.0,6.0,2.0,4.0,4.0,5.0,1.0,1024.0,2048.0,1.0,3072.0,256.0,1.0,1.0,1.0,1.0,160.0,5.0,1.0,872461940.0,33036380.0,19709600000.0,189.42788888888887,3136.0,10.0,27459584.0,2.88229841853772e+16
4096.0,2048000.0,3136.0,64.0,3.0,12.0,38.0,14.0,5.0,5.0,4.0,6.0,4.0,5.0,3.0,2.0,4.0,2.0,2.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,32.0,256.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,3.0,6.0,2.0,4.0,6.0,2.0,4.0,5.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,1.0,4.0,1.0,256.0,2048.0,1.0,1536.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,131218637.0,34773366.7,19707400000.0,136.12611111111113,3136.0,10.0,6434816.0,4562913782275188.0
512.0,1024000.0,3136.0,64.0,3.0,12.0,40.0,42.0,3.0,1.0,4.0,6.0,1.0,1.0,6.0,2.0,2.0,5.0,5.0,3.0,6.0,2.0,3.0,6.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,6.0,16.0,2048.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,4.0,6.0,6.0,4.0,2.0,5.0,1.0,3.0,6.0,4.0,2.0,5.0,6.0,4.0,4.0,6.0,1.0,6.0,4.0,2048.0,1.0,768.0,128.0,1.0,1.0,1.0,1.0,160.0,64.0,1.0,645957851.0,34861229.0,19707200000.0,131.89344444444444,3136.0,10.0,4046848.0,2.251888456805888e+16
32000.0,16000.0,3136.0,64.0,3.0,40.0,6.0,30.0,4.0,1.0,4.0,5.0,1.0,3.0,3.0,2.0,1.0,5.0,2.0,2.0,3.0,5.0,1.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,2.0,4.0,8.0,1024.0,1.0,64.0,8.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,5.0,2.0,6.0,4.0,2.0,3.0,5.0,1.0,1.0,3.0,1.0,6.0,1.0,4.0,2.0,3.0,4.0,6.0,16.0,2.0,1.0,128.0,1024.0,1.0,1.0,1.0,1.0,320.0,1.0,1.0,5135995423.0,37870898.0,19706800000.0,125.6498888888889,3136.0,10.0,698368.0,1.9450475879289984e+17
2048000.0,64000.0,3136.0,64.0,3.0,20.0,8.0,10.0,5.0,3.0,2.0,1.0,5.0,5.0,3.0,1.0,6.0,1.0,2.0,6.0,6.0,1.0,4.0,1.0,1.0,2.0,3.0,6.0,5.0,3.0,6.0,4.0,128.0,512.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,6.0,4.0,3.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,1024.0,64.0,1.0,256.0,6.0,1.0,1.0,1.0,1.0,16.0,40.0,1.0,913782995.0,34103315.0,19707000000.0,129.22533333333334,3136.0,10.0,2445312.0,3.1163029320128424e+16
128.0,4096000.0,3136.0,64.0,3.0,26.0,30.0,48.0,3.0,6.0,6.0,6.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,4.0,6.0,4.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,3.0,2.0,6.0,16.0,1024.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,64.0,16.0,1.0,4.0,1.0,5.0,3.0,6.0,6.0,2.0,3.0,4.0,1.0,1.0,6.0,6.0,5.0,1.0,1.0,1.0,5.0,512.0,512.0,1.0,1536.0,768.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,10100262278.0,33496279.0,19706900000.0,127.61488888888888,3136.0,10.0,1835008.0,3.3832120323706355e+17
512.0,64000.0,3136.0,64.0,3.0,42.0,36.0,46.0,4.0,2.0,6.0,4.0,2.0,2.0,5.0,2.0,6.0,2.0,6.0,1.0,6.0,2.0,3.0,4.0,6.0,2.0,1.0,6.0,1.0,5.0,4.0,1.0,8.0,8.0,1.0,8.0,64.0,1.0,1.0,1.0,1.0,8.0,128.0,1.0,5.0,3.0,3.0,1.0,6.0,3.0,3.0,4.0,2.0,6.0,2.0,3.0,5.0,4.0,1.0,6.0,2.0,3.0,2.0,256.0,1.0,3.0,192.0,1.0,1.0,1.0,1.0,80.0,20.0,1.0,1150358647.0,35440032.0,19706800000.0,124.03888888888889,3136.0,10.0,169984.0,4.07687472611567e+16
512.0,64000.0,3136.0,64.0,3.0,38.0,40.0,20.0,6.0,1.0,5.0,6.0,2.0,2.0,3.0,1.0,5.0,6.0,1.0,3.0,2.0,5.0,2.0,6.0,1.0,6.0,6.0,4.0,1.0,2.0,2.0,3.0,1.0,16.0,1.0,256.0,2.0,1.0,1.0,1.0,1.0,8.0,128.0,1.0,5.0,2.0,2.0,4.0,4.0,2.0,3.0,6.0,5.0,3.0,6.0,3.0,6.0,5.0,2.0,3.0,6.0,4.0,256.0,128.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,40.0,64.0,1.0,923556146.0,34131256.0,19706800000.0,124.05377777777778,3136.0,10.0,111616.0,3.1522131249499376e+16
1024000.0,32000.0,3136.0,64.0,3.0,48.0,26.0,34.0,6.0,6.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,1.0,2.0,6.0,4.0,1.0,3.0,5.0,6.0,1.0,3.0,3.0,256.0,512.0,1.0,4.0,64.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,4.0,3.0,5.0,5.0,1.0,3.0,3.0,2.0,1.0,6.0,3.0,2.0,5.0,5.0,3.0,1.0,2.0,3.0,512.0,2048.0,1.0,48.0,384.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1359478381.0,74933201.0,19707100000.0,130.08777777777777,3136.0,10.0,3163648.0,1.0187006677862758e+17
8192.0,16000000.0,3136.0,64.0,3.0,18.0,32.0,18.0,4.0,1.0,6.0,2.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,3.0,2.0,5.0,2.0,3.0,6.0,1.0,6.0,3.0,2.0,3.0,3.0,3.0,4096.0,64.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,6.0,2.0,3.0,1.0,1.0,3.0,5.0,6.0,6.0,2.0,5.0,4.0,1024.0,1.0,2.0,192.0,1.0,1.0,1.0,1.0,160.0,16.0,1.0,218829327.0,37028770.0,19707000000.0,128.45133333333334,3136.0,10.0,2131968.0,8102980818737790.0
128.0,8192000.0,3136.0,64.0,3.0,38.0,42.0,34.0,5.0,3.0,6.0,3.0,5.0,1.0,4.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,5.0,1.0,3.0,5.0,6.0,1.0,6.0,1.0,4.0,1.0,16.0,32.0,1.0,8.0,2048.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,6.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,6.0,4.0,6.0,128.0,32.0,1.0,256.0,48.0,1.0,1.0,1.0,1.0,16.0,320.0,1.0,493337420.0,34035303.0,19706800000.0,124.53166666666667,3136.0,10.0,311296.0,1.679088857093826e+16
512.0,128000.0,3136.0,64.0,3.0,18.0,44.0,42.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,4.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,5.0,3.0,3.0,32.0,1.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,6.0,5.0,3.0,2.0,5.0,3.0,5.0,2.0,1.0,2.0,6.0,2.0,5.0,3.0,1.0,5.0,4.0,128.0,1.0,1.0,3072.0,768.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,848826111.0,38568740.0,19706800000.0,125.3891111111111,3136.0,10.0,888832.0,3.273815358037014e+16
32000.0,32000.0,3136.0,64.0,3.0,28.0,32.0,42.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,4.0,4.0,1.0,5.0,6.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,16.0,1024.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,2.0,2048.0,4096.0,1.0,2.0,192.0,1.0,1.0,1.0,1.0,32.0,40.0,1.0,898687452.0,35075501.0,19706900000.0,127.60722222222222,3136.0,10.0,1915904.0,3.1521912621313452e+16
4096.0,128000.0,3136.0,64.0,3.0,4.0,40.0,48.0,3.0,6.0,1.0,4.0,5.0,1.0,4.0,2.0,2.0,6.0,2.0,5.0,4.0,4.0,6.0,1.0,6.0,4.0,6.0,3.0,3.0,1.0,1.0,4.0,2.0,128.0,1.0,1024.0,512.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,4.0,6.0,4.0,4.0,2.0,4.0,4.0,1.0,5.0,4.0,3.0,6.0,6.0,1.0,1.0,5.0,32.0,2048.0,1.0,3.0,512.0,1.0,1.0,1.0,1.0,80.0,40.0,1.0,2178181659.0,34525799.0,19707000000.0,128.94611111111112,3136.0,10.0,2506752.0,7.520346214412054e+16
64000.0,256000.0,3136.0,64.0,3.0,26.0,46.0,24.0,4.0,6.0,6.0,4.0,3.0,1.0,2.0,2.0,6.0,5.0,5.0,4.0,1.0,3.0,6.0,1.0,3.0,5.0,1.0,6.0,2.0,1.0,2.0,5.0,512.0,256.0,1.0,1024.0,8.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,6.0,2.0,1.0,2.0,4.0,6.0,6.0,1.0,4.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,128.0,4.0,1.0,64.0,2.0,1.0,1.0,1.0,1.0,20.0,8.0,1.0,251071156.0,39137940.0,19706900000.0,125.35577777777777,3136.0,10.0,1060864.0,9826407839258640.0
64000.0,256000.0,3136.0,64.0,3.0,30.0,12.0,2.0,1.0,6.0,3.0,4.0,5.0,2.0,3.0,1.0,3.0,6.0,3.0,2.0,6.0,5.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,512.0,2.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,64.0,4.0,1.0,2.0,5.0,4.0,4.0,6.0,5.0,5.0,3.0,1.0,6.0,1.0,6.0,1.0,6.0,4.0,1.0,4.0,3.0,4096.0,1.0,1.0,16.0,192.0,1.0,1.0,1.0,1.0,10.0,160.0,1.0,1319119316.0,32906027.0,19707000000.0,129.4568888888889,3136.0,10.0,2945024.0,4.340697582851754e+16
16000.0,128000.0,3136.0,64.0,3.0,8.0,22.0,32.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,4.0,5.0,6.0,4.0,2.0,5.0,5.0,1.0,2.0,3.0,1.0,16.0,1024.0,1.0,16.0,512.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,5.0,4.0,6.0,5.0,2.0,5.0,4.0,5.0,1.0,6.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,4.0,16.0,1.0,1.0,384.0,24.0,1.0,1.0,1.0,1.0,64.0,20.0,1.0,24484302519.0,38908999.5,19706900000.0,125.45044444444444,3136.0,10.0,1073152.0,9.526597144696197e+17
32000.0,128000.0,3136.0,64.0,3.0,38.0,34.0,26.0,6.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,6.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,6.0,6.0,5.0,1.0,3.0,5.0,2.0,2048.0,32.0,1.0,512.0,128.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,6.0,3.0,4096.0,8.0,1.0,128.0,16.0,1.0,1.0,1.0,1.0,320.0,20.0,1.0,22288276082.0,32462319.1,19707200000.0,137.36211111111112,3136.0,10.0,4231168.0,7.235291303627818e+17
2048.0,64000.0,3136.0,64.0,3.0,46.0,26.0,6.0,3.0,1.0,1.0,2.0,1.0,5.0,3.0,4.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,128.0,1024.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,32.0,32.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,1.0,6.0,6.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,2.0,256.0,1.0,1024.0,16.0,1.0,1.0,1.0,1.0,160.0,10.0,1.0,260629509.0,34551646.0,19706800000.0,125.62544444444444,3136.0,10.0,933888.0,9005178532121814.0
4096.0,32000000.0,3136.0,64.0,3.0,24.0,6.0,30.0,6.0,4.0,1.0,4.0,5.0,5.0,6.0,1.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,1.0,1024.0,1.0,2.0,1024.0,1.0,1.0,1.0,1.0,128.0,32.0,1.0,4.0,2.0,1.0,5.0,2.0,4.0,6.0,1.0,2.0,6.0,4.0,5.0,2.0,1.0,6.0,3.0,5.0,2.0,32.0,1.0,1.0,48.0,384.0,1.0,1.0,1.0,1.0,80.0,8.0,1.0,609361441.0,33491691.8,19707800000.0,139.641,3136.0,10.0,9699328.0,2.0408545576775884e+16
4096.0,4096000.0,3136.0,64.0,3.0,16.0,36.0,46.0,2.0,6.0,5.0,4.0,1.0,6.0,4.0,3.0,3.0,6.0,1.0,4.0,6.0,3.0,3.0,5.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,128.0,1024.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,5.0,4.0,5.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,6.0,2.0,16.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,320.0,64.0,1.0,15659630610.0,75288300.0,19706700000.0,123.72711111111111,3136.0,10.0,12928.0,1.178986967254863e+18
128000.0,256000.0,3136.0,64.0,3.0,12.0,8.0,46.0,1.0,5.0,1.0,2.0,5.0,6.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,6.0,5.0,3.0,5.0,6.0,2.0,1.0,2.0,6.0,3.0,8.0,1.0,1.0,4.0,1024.0,1.0,1.0,1.0,1.0,4.0,128.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,4.0,6.0,4.0,5.0,2.0,4.0,3.0,128.0,1024.0,1.0,32.0,64.0,1.0,1.0,1.0,1.0,80.0,80.0,1.0,553706236.0,35919172.0,19706800000.0,124.69822222222221,3136.0,10.0,305152.0,1.988866952835659e+16
1024000.0,32000.0,3136.0,64.0,3.0,32.0,16.0,24.0,1.0,6.0,3.0,4.0,6.0,6.0,3.0,4.0,4.0,2.0,6.0,1.0,4.0,2.0,1.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,6.0,1.0,2048.0,16.0,1.0,64.0,1024.0,1.0,1.0,1.0,1.0,16.0,64.0,1.0,4.0,2.0,6.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,1.0,6.0,5.0,4.0,3.0,6.0,1.0,2.0,256.0,1.0,1.0,1536.0,384.0,1.0,1.0,1.0,1.0,16.0,20.0,1.0,1041520732.0,32848196.9,19707200000.0,132.36222222222221,3136.0,10.0,4587520.0,3.421207808016813e+16
128000.0,128000.0,3136.0,64.0,3.0,32.0,16.0,42.0,6.0,1.0,2.0,4.0,6.0,4.0,1.0,6.0,6.0,5.0,6.0,4.0,2.0,1.0,6.0,6.0,5.0,6.0,1.0,5.0,3.0,6.0,4.0,1.0,16.0,1.0,1.0,1.0,512.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,5.0,6.0,3.0,4.0,2.0,5.0,3.0,2.0,6.0,1.0,6.0,4.0,5.0,2.0,5.0,4.0,4.0,8.0,1.0,24.0,768.0,1.0,1.0,1.0,1.0,10.0,5.0,1.0,3634479188.0,49278020.0,19706800000.0,123.91555555555556,3136.0,10.0,70144.0,1.7909993811584774e+17
1024.0,16000000.0,3136.0,64.0,3.0,46.0,36.0,6.0,3.0,2.0,6.0,6.0,2.0,6.0,3.0,1.0,5.0,4.0,6.0,6.0,4.0,6.0,5.0,5.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,2.0,512.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,6.0,6.0,6.0,2.0,3.0,6.0,2.0,3.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,2.0,5.0,6.0,4.0,1.0,1.0,4.0,12.0,1.0,1.0,1.0,1.0,32.0,2.0,1.0,27494219809.0,61418711.0,19706700000.0,123.74877777777778,3136.0,10.0,41472.0,1.6886595406194463e+18
128000.0,64000.0,3136.0,64.0,3.0,34.0,36.0,4.0,2.0,4.0,3.0,6.0,5.0,3.0,4.0,6.0,2.0,4.0,2.0,6.0,3.0,6.0,6.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,3.0,1.0,2048.0,512.0,1.0,256.0,1.0,1.0,1.0,1.0,1.0,4.0,128.0,1.0,1.0,2.0,2.0,6.0,6.0,2.0,4.0,6.0,1.0,1.0,6.0,4.0,5.0,2.0,5.0,2.0,3.0,4.0,32.0,64.0,1.0,768.0,768.0,1.0,1.0,1.0,1.0,40.0,64.0,1.0,5303715231.0,33945598.2,19706900000.0,127.40433333333333,3136.0,10.0,1638400.0,1.800377861987462e+17
256.0,64000.0,3136.0,64.0,3.0,18.0,12.0,16.0,4.0,3.0,6.0,3.0,1.0,4.0,6.0,2.0,4.0,3.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,5.0,64.0,512.0,1.0,1024.0,16.0,1.0,1.0,1.0,1.0,4.0,16.0,1.0,6.0,2.0,5.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,2.0,4.0,2.0,4.0,512.0,1024.0,1.0,32.0,48.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,665701117.0,78327676.0,19706900000.0,125.56277777777778,3136.0,10.0,1097728.0,5.21428214052141e+16
64000.0,16000.0,3136.0,64.0,3.0,4.0,16.0,12.0,3.0,2.0,6.0,4.0,1.0,4.0,5.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,2.0,6.0,4.0,2.0,2.0,4.0,512.0,4096.0,1.0,4.0,128.0,1.0,1.0,1.0,1.0,128.0,16.0,1.0,2.0,3.0,1.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,5.0,1.0,512.0,4096.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,5.0,32.0,1.0,9353656670.0,35081111.8,19707000000.0,127.641,3136.0,10.0,2129920.0,3.281366753790857e+17
2048.0,128000.0,3136.0,64.0,3.0,40.0,36.0,40.0,5.0,6.0,6.0,6.0,4.0,1.0,5.0,4.0,3.0,5.0,2.0,5.0,6.0,4.0,3.0,3.0,1.0,6.0,4.0,3.0,2.0,2.0,5.0,2.0,256.0,2.0,1.0,64.0,512.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,2.0,2.0,1.0,4.0,5.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,6.0,6.0,2.0,3.0,512.0,2048.0,1.0,16.0,768.0,1.0,1.0,1.0,1.0,16.0,80.0,1.0,239628574.0,35100532.0,19707100000.0,130.99666666666667,3136.0,10.0,3596288.0,8411090429801368.0
2048000.0,1024000.0,3136.0,64.0,3.0,2.0,46.0,38.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,6.0,6.0,1.0,2.0,6.0,6.0,4.0,1.0,5.0,5.0,4.0,6.0,6.0,2.0,6.0,3.0,1.0,8.0,256.0,1.0,128.0,512.0,1.0,1.0,1.0,1.0,16.0,32.0,1.0,6.0,1.0,5.0,6.0,5.0,4.0,2.0,5.0,4.0,6.0,2.0,6.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,32.0,1.0,64.0,1536.0,1.0,1.0,1.0,1.0,5.0,10.0,1.0,45543684.0,39729331.9,19706800000.0,124.40922222222221,3136.0,10.0,311296.0,1809420137584719.5
128.0,512000.0,3136.0,64.0,3.0,2.0,20.0,40.0,6.0,3.0,4.0,3.0,6.0,4.0,6.0,5.0,4.0,5.0,3.0,6.0,5.0,3.0,4.0,2.0,5.0,2.0,1.0,3.0,4.0,1.0,6.0,6.0,128.0,1024.0,1.0,2048.0,512.0,1.0,1.0,1.0,1.0,64.0,2.0,1.0,2.0,1.0,6.0,2.0,5.0,1.0,6.0,3.0,5.0,1.0,6.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,4096.0,4.0,1.0,512.0,12.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,22385849244.0,41881163.8,19708100000.0,152.16222222222223,3136.0,10.0,13238272.0,9.375454189900701e+17
128.0,256000.0,3136.0,64.0,3.0,6.0,8.0,16.0,2.0,1.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,1.0,3.0,5.0,4.0,6.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,512.0,4.0,1.0,2.0,256.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,6.0,1.0,5.0,2.0,5.0,4.0,3.0,5.0,1.0,64.0,2.0,1.0,1.0,256.0,1.0,1.0,1.0,1.0,64.0,8.0,1.0,4848619832.0,34235061.4,19706800000.0,124.84211111111111,3136.0,10.0,458752.0,1.6599279765377766e+17
